symbol,earnings_date,trading_date,source,confidence,release_time,eps_actual,eps_estimate,eps_surprise_pct
IR,2025-10-30,2025-10-31,yahoo,actual,unknown,0.61,0.68,-10.48
IRM,2024-02-22,2024-02-23,yahoo,actual,unknown,0.52,0.45,14.44
IRM,2024-05-02,2024-05-03,yahoo,actual,unknown,0.43,0.43,0.27
IRM,2024-08-01,2024-08-02,yahoo,actual,unknown,0.42,0.44,-3.63
IRM,2024-11-06,2024-11-07,yahoo,actual,unknown,0.44,0.48,-8.96
IRM,2025-02-13,2025-02-14,yahoo,actual,unknown,0.5,0.53,-6.23
IRM,2025-05-01,2025-05-02,yahoo,actual,unknown,0.43,0.4,6.99
IRM,2025-08-06,2025-08-07,yahoo,actual,unknown,0.48,0.5,-4.22
IRM,2025-11-05,2025-11-06,yahoo,actual,unknown,0.54,0.53,2.44
ISRG,2024-01-23,2024-01-24,yahoo,actual,unknown,1.6,1.49,7.72
ISRG,2024-04-18,2024-04-19,yahoo,actual,unknown,1.5,1.42,5.98
ISRG,2024-07-18,2024-07-19,yahoo,actual,unknown,1.78,1.54,15.51
ISRG,2024-10-17,2024-10-18,yahoo,actual,unknown,1.84,1.64,12.25
ISRG,2025-01-23,2025-01-24,yahoo,actual,unknown,2.21,1.79,23.73
ISRG,2025-04-22,2025-04-23,yahoo,actual,unknown,1.81,1.73,4.41
ISRG,2025-07-22,2025-07-23,yahoo,actual,unknown,2.19,1.92,14.08
ISRG,2025-10-21,2025-10-22,yahoo,actual,unknown,2.4,1.99,20.7
IT,2024-02-06,2024-02-07,yahoo,actual,unknown,3.04,2.83,7.51
IT,2024-04-30,2024-05-01,yahoo,actual,unknown,2.93,2.54,15.28
IT,2024-07-30,2024-07-31,yahoo,actual,unknown,3.22,3.03,6.44
IT,2024-11-05,2024-11-06,yahoo,actual,unknown,5.32,2.72,95.46
IT,2025-02-04,2025-02-05,yahoo,actual,unknown,5.11,2.93,74.26
IT,2025-05-06,2025-05-07,yahoo,actual,unknown,2.71,2.51,8.17
IT,2025-08-05,2025-08-06,yahoo,actual,unknown,3.53,3.31,6.8
IT,2025-11-04,2025-11-05,yahoo,actual,unknown,0.47,2.12,-77.88
ITT,2024-02-08,2024-02-09,yahoo,actual,unknown,1.34,1.34,0.2
ITT,2024-05-02,2024-05-03,yahoo,actual,unknown,1.42,1.36,4.71
ITT,2024-08-01,2024-08-02,yahoo,actual,unknown,1.49,1.46,2.25
ITT,2024-10-29,2024-10-30,yahoo,actual,unknown,1.96,1.41,39.25
ITT,2025-02-06,2025-02-07,yahoo,actual,unknown,1.55,1.45,7.27
ITT,2025-05-01,2025-05-02,yahoo,actual,unknown,1.45,1.44,0.83
ITT,2025-07-31,2025-08-01,yahoo,actual,unknown,1.52,1.58,-3.8
ITT,2025-10-29,2025-10-30,yahoo,actual,unknown,1.78,1.67,6.68
ITW,2024-02-01,2024-02-02,yahoo,actual,unknown,2.42,2.41,0.24
ITW,2024-04-30,2024-05-01,yahoo,actual,unknown,2.44,2.36,3.32
ITW,2024-07-30,2024-07-31,yahoo,actual,unknown,2.54,2.47,2.68
ITW,2024-10-30,2024-10-31,yahoo,actual,unknown,3.91,2.52,54.97
ITW,2025-02-05,2025-02-06,yahoo,actual,unknown,2.54,2.5,1.53
ITW,2025-04-30,2025-05-01,yahoo,actual,unknown,2.38,2.35,1.09
ITW,2025-07-30,2025-07-31,yahoo,actual,unknown,2.58,2.56,0.62
ITW,2025-10-24,2025-10-27,yahoo,actual,unknown,2.81,2.7,3.95
IVZ,2024-01-23,2024-01-24,yahoo,actual,unknown,0.47,0.4,18.69
IVZ,2024-04-23,2024-04-24,yahoo,actual,unknown,0.33,0.4,-17.45
IVZ,2024-07-23,2024-07-24,yahoo,actual,unknown,0.43,0.4,8.09
IVZ,2024-10-22,2024-10-23,yahoo,actual,unknown,0.44,0.43,1.76
IVZ,2025-01-28,2025-01-29,yahoo,actual,unknown,0.52,0.47,9.63
IVZ,2025-04-22,2025-04-23,yahoo,actual,unknown,0.38,0.38,-0.86
IVZ,2025-07-22,2025-07-23,yahoo,actual,unknown,-0.03,0.38,-107.91
IVZ,2025-10-28,2025-10-29,yahoo,actual,unknown,0.66,0.45,46.97
J,2024-02-06,2024-02-07,yahoo,actual,unknown,2.02,1.56,29.55
J,2024-05-07,2024-05-08,yahoo,actual,unknown,1.91,1.86,2.86
J,2024-08-06,2024-08-07,yahoo,actual,unknown,1.96,1.96,-0.1
J,2024-11-19,2024-11-20,yahoo,actual,unknown,1.37,1.37,-0.34
J,2025-02-04,2025-02-05,yahoo,actual,unknown,1.33,1.26,5.74
J,2025-05-06,2025-05-07,yahoo,actual,unknown,1.43,1.38,3.54
J,2025-08-05,2025-08-06,yahoo,actual,unknown,1.62,1.54,5.44
J,2025-11-20,2025-11-21,yahoo,actual,unknown,1.75,1.68,4.18
JAZZ,2024-02-28,2024-02-29,yahoo,actual,unknown,5.02,5.18,-3.16
JAZZ,2024-05-01,2024-05-02,yahoo,actual,unknown,2.68,4.18,-35.9
JAZZ,2024-07-31,2024-08-01,yahoo,actual,unknown,5.3,4.78,10.8
JAZZ,2024-11-06,2024-11-07,yahoo,actual,unknown,3.42,2.2,55.63
JAZZ,2025-02-25,2025-02-26,yahoo,actual,unknown,6.6,5.81,13.58
JAZZ,2025-05-06,2025-05-07,yahoo,actual,unknown,1.68,4.66,-63.93
JAZZ,2025-08-05,2025-08-06,yahoo,actual,unknown,-8.25,-6.25,-32.07
JAZZ,2025-11-05,2025-11-06,yahoo,actual,unknown,8.13,5.85,38.97
JBHT,2024-01-18,2024-01-19,yahoo,actual,unknown,1.47,1.74,-15.54
JBHT,2024-04-16,2024-04-17,yahoo,actual,unknown,1.22,1.51,-19.3
JBHT,2024-07-16,2024-07-17,yahoo,actual,unknown,1.32,1.48,-10.78
JBHT,2024-10-15,2024-10-16,yahoo,actual,unknown,1.49,1.39,7.21
JBHT,2025-01-16,2025-01-17,yahoo,actual,unknown,1.53,1.62,-5.83
JBHT,2025-04-15,2025-04-16,yahoo,actual,unknown,1.17,1.14,2.19
JBHT,2025-07-15,2025-07-16,yahoo,actual,unknown,1.31,1.3,0.9
JBHT,2025-10-15,2025-10-16,yahoo,actual,unknown,1.76,1.46,20.66
JBL,2024-03-15,2024-03-18,yahoo,actual,unknown,1.68,1.68,-0.12
JBL,2024-06-20,2024-06-21,yahoo,actual,unknown,1.89,1.85,2.06
JBL,2024-09-26,2024-09-27,yahoo,actual,unknown,2.3,2.22,3.63
JBL,2024-12-18,2024-12-19,yahoo,actual,unknown,2.0,1.88,6.53
JBL,2025-03-20,2025-03-21,yahoo,actual,unknown,1.94,1.83,6.17
JBL,2025-06-17,2025-06-18,yahoo,actual,unknown,2.55,2.32,9.78
JBL,2025-09-25,2025-09-26,yahoo,actual,unknown,3.29,2.95,11.69
JBL,2025-12-17,2025-12-18,yahoo,actual,unknown,2.85,2.73,4.36
JCI,2024-01-30,2024-01-31,yahoo,actual,unknown,0.51,0.51,0.31
JCI,2024-05-01,2024-05-02,yahoo,actual,unknown,0.78,0.75,3.44
JCI,2024-07-31,2024-08-01,yahoo,actual,unknown,1.14,1.08,5.18
JCI,2024-11-06,2024-11-07,yahoo,actual,unknown,1.28,1.25,2.68
JCI,2025-02-05,2025-02-06,yahoo,actual,unknown,0.64,0.59,8.46
JCI,2025-05-07,2025-05-08,yahoo,actual,unknown,0.82,0.8,2.62
JCI,2025-07-29,2025-07-30,yahoo,actual,unknown,1.05,1.01,3.63
JCI,2025-11-05,2025-11-06,yahoo,actual,unknown,1.26,1.2,4.66
JEF,2024-01-08,2024-01-09,yahoo,actual,unknown,0.3,0.24,25.38
JEF,2024-03-27,2024-03-28,yahoo,actual,unknown,0.75,0.76,-1.84
JEF,2024-06-26,2024-06-27,yahoo,actual,unknown,0.73,0.64,14.19
JEF,2024-09-25,2024-09-26,yahoo,actual,unknown,0.87,0.77,13.56
JEF,2025-01-08,2025-01-09,yahoo,actual,unknown,1.07,1.04,3.2
JEF,2025-03-26,2025-03-27,yahoo,actual,unknown,0.61,1.2,-49.28
JEF,2025-06-25,2025-06-26,yahoo,actual,unknown,0.4,0.42,-4.76
JEF,2025-09-29,2025-09-30,yahoo,actual,unknown,1.18,0.86,36.64
JHG,2024-02-01,2024-02-02,yahoo,actual,unknown,0.82,0.55,49.85
JHG,2024-05-02,2024-05-03,yahoo,actual,unknown,0.71,0.62,14.07
JHG,2024-08-01,2024-08-02,yahoo,actual,unknown,0.85,0.72,17.92
JHG,2024-10-31,2024-11-01,yahoo,actual,unknown,0.91,0.78,16.05
JHG,2025-01-31,2025-02-03,yahoo,actual,unknown,1.07,0.95,13.05
JHG,2025-05-01,2025-05-02,yahoo,actual,unknown,0.79,0.72,9.29
JHG,2025-07-31,2025-08-01,yahoo,actual,unknown,0.9,0.83,7.84
JHG,2025-10-30,2025-10-31,yahoo,actual,unknown,1.09,1.0,8.85
JKHY,2024-02-06,2024-02-07,yahoo,actual,unknown,1.22,1.13,7.81
JKHY,2024-05-07,2024-05-08,yahoo,actual,unknown,1.19,1.16,2.93
JKHY,2024-08-20,2024-08-21,yahoo,actual,unknown,1.33,1.3,1.56
JKHY,2024-11-05,2024-11-06,yahoo,actual,unknown,1.59,1.6,-0.17
JKHY,2025-02-04,2025-02-05,yahoo,actual,unknown,1.34,1.32,1.5
JKHY,2025-05-06,2025-05-07,yahoo,actual,unknown,1.45,1.33,8.66
JKHY,2025-08-19,2025-08-20,yahoo,actual,unknown,1.56,1.5,4.08
JKHY,2025-11-04,2025-11-05,yahoo,actual,unknown,1.86,1.65,12.81
JLL,2024-02-27,2024-02-28,yahoo,actual,unknown,4.23,3.73,13.26
JLL,2024-05-06,2024-05-07,yahoo,actual,unknown,1.78,0.86,106.42
JLL,2024-08-06,2024-08-07,yahoo,actual,unknown,2.55,2.42,5.2
JLL,2024-11-06,2024-11-07,yahoo,actual,unknown,3.5,2.74,27.94
JLL,2025-02-19,2025-02-20,yahoo,actual,unknown,6.15,6.01,2.33
JLL,2025-05-07,2025-05-08,yahoo,actual,unknown,2.31,2.18,5.85
JLL,2025-08-06,2025-08-07,yahoo,actual,unknown,3.3,3.2,3.01
JLL,2025-11-05,2025-11-06,yahoo,actual,unknown,4.5,4.27,5.49
JNJ,2024-01-23,2024-01-24,yahoo,actual,unknown,2.29,2.28,0.39
JNJ,2024-04-16,2024-04-17,yahoo,actual,unknown,2.71,2.65,2.26
JNJ,2024-07-17,2024-07-18,yahoo,actual,unknown,2.82,2.7,4.31
JNJ,2024-10-15,2024-10-16,yahoo,actual,unknown,2.42,2.21,9.71
JNJ,2025-01-22,2025-01-23,yahoo,actual,unknown,2.04,2.01,1.38
JNJ,2025-04-15,2025-04-16,yahoo,actual,unknown,4.54,2.26,100.92
JNJ,2025-07-16,2025-07-17,yahoo,actual,unknown,2.77,2.68,3.21
JNJ,2025-10-14,2025-10-15,yahoo,actual,unknown,2.8,2.76,1.49
JPM,2024-01-12,2024-01-15,yahoo,actual,unknown,3.04,3.6,-15.65
JPM,2024-04-12,2024-04-15,yahoo,actual,unknown,4.44,4.13,7.4
JPM,2024-07-12,2024-07-15,yahoo,actual,unknown,6.12,5.09,20.16
JPM,2024-10-11,2024-10-14,yahoo,actual,unknown,4.37,3.99,9.63
JPM,2025-01-15,2025-01-16,yahoo,actual,unknown,4.81,4.04,19.18
JPM,2025-04-11,2025-04-14,yahoo,actual,unknown,5.07,4.64,9.15
JPM,2025-07-15,2025-07-16,yahoo,actual,unknown,4.96,4.47,10.89
JPM,2025-10-14,2025-10-15,yahoo,actual,unknown,5.07,4.87,4.01
KBR,2024-02-20,2024-02-21,yahoo,actual,unknown,0.69,0.69,0.51
KBR,2024-04-30,2024-05-01,yahoo,actual,unknown,0.77,0.7,9.93
KBR,2024-07-24,2024-07-25,yahoo,actual,unknown,0.83,0.79,4.72
KBR,2024-10-23,2024-10-24,yahoo,actual,unknown,0.84,0.84,0.17
KBR,2025-02-24,2025-02-25,yahoo,actual,unknown,0.91,0.82,11.38
KBR,2025-05-06,2025-05-07,yahoo,actual,unknown,0.98,0.86,13.71
KBR,2025-07-31,2025-08-01,yahoo,actual,unknown,0.91,0.88,2.99
KBR,2025-10-30,2025-10-31,yahoo,actual,unknown,1.02,0.95,6.87
KD,2024-02-06,2024-02-07,yahoo,actual,unknown,-0.05,0.19,-126.53
KD,2024-05-07,2024-05-08,yahoo,actual,unknown,-0.01,-0.07,85.82
KD,2024-07-31,2024-08-01,yahoo,actual,unknown,0.13,0.17,-25.28
KD,2024-11-06,2024-11-07,yahoo,actual,unknown,0.01,-0.03,133.09
KD,2025-02-03,2025-02-04,yahoo,actual,unknown,0.51,0.41,25.04
KD,2025-05-07,2025-05-08,yahoo,actual,unknown,0.52,0.51,2.73
KD,2025-08-04,2025-08-05,yahoo,actual,unknown,0.37,0.36,1.79
KD,2025-11-04,2025-11-05,yahoo,actual,unknown,0.38,0.36,6.15
KDP,2024-02-22,2024-02-23,yahoo,actual,unknown,0.55,0.54,1.49
KDP,2024-04-25,2024-04-26,yahoo,actual,unknown,0.38,0.35,9.96
KDP,2024-07-25,2024-07-26,yahoo,actual,unknown,0.45,0.45,0.27
KDP,2024-10-24,2024-10-25,yahoo,actual,unknown,0.51,0.51,0.79
KDP,2025-02-25,2025-02-26,yahoo,actual,unknown,0.58,0.57,1.54
KDP,2025-04-24,2025-04-25,yahoo,actual,unknown,0.42,0.38,9.85
KDP,2025-07-24,2025-07-25,yahoo,actual,unknown,0.49,0.49,0.96
KDP,2025-10-27,2025-10-28,yahoo,actual,unknown,0.49,0.52,-5.16
KEX,2024-02-01,2024-02-02,yahoo,actual,unknown,1.04,1.03,0.97
KEX,2024-04-25,2024-04-26,yahoo,actual,unknown,1.19,0.98,20.93
KEX,2024-08-01,2024-08-02,yahoo,actual,unknown,1.43,1.32,8.06
KEX,2024-10-30,2024-10-31,yahoo,actual,unknown,1.55,1.47,5.68
KEX,2025-01-30,2025-01-31,yahoo,actual,unknown,1.29,1.29,0.13
KEX,2025-05-01,2025-05-02,yahoo,actual,unknown,1.33,1.28,4.07
KEX,2025-07-31,2025-08-01,yahoo,actual,unknown,1.67,1.63,2.66
KEX,2025-10-29,2025-10-30,yahoo,actual,unknown,1.65,1.62,1.78
KEY,2024-01-18,2024-01-19,yahoo,actual,unknown,0.03,0.23,-86.95
KEY,2024-04-18,2024-04-19,yahoo,actual,unknown,0.2,0.23,-11.55
KEY,2024-07-18,2024-07-19,yahoo,actual,unknown,0.25,0.24,3.49
KEY,2024-10-17,2024-10-18,yahoo,actual,unknown,-0.47,0.28,-267.71
KEY,2025-01-21,2025-01-22,yahoo,actual,unknown,0.38,0.33,16.71
KEY,2025-04-17,2025-04-18,yahoo,actual,unknown,0.33,0.32,4.05
KEY,2025-07-22,2025-07-23,yahoo,actual,unknown,0.35,0.34,1.9
KEY,2025-10-16,2025-10-17,yahoo,actual,unknown,0.41,0.38,7.6
KEYS,2024-02-20,2024-02-21,yahoo,actual,unknown,1.63,1.59,2.67
KEYS,2024-05-20,2024-05-21,yahoo,actual,unknown,1.41,1.39,1.58
KEYS,2024-08-20,2024-08-21,yahoo,actual,unknown,1.57,1.35,16.56
KEYS,2024-11-19,2024-11-20,yahoo,actual,unknown,1.65,1.57,5.01
KEYS,2025-02-25,2025-02-26,yahoo,actual,unknown,0.97,1.3,-25.64
KEYS,2025-05-20,2025-05-21,yahoo,actual,unknown,1.7,1.65,3.26
KEYS,2025-08-19,2025-08-20,yahoo,actual,unknown,1.1,1.36,-19.32
KEYS,2025-11-24,2025-11-25,yahoo,actual,unknown,1.33,1.3,2.64
KHC,2024-02-14,2024-02-15,yahoo,actual,unknown,0.78,0.77,1.36
KHC,2024-05-01,2024-05-02,yahoo,actual,unknown,0.66,0.69,-4.07
KHC,2024-07-31,2024-08-01,yahoo,actual,unknown,0.78,0.74,5.75
KHC,2024-10-30,2024-10-31,yahoo,actual,unknown,-0.24,0.75,-132.0
KHC,2025-02-12,2025-02-13,yahoo,actual,unknown,0.84,0.78,7.83
KHC,2025-04-29,2025-04-30,yahoo,actual,unknown,0.62,0.6,3.1
KHC,2025-07-30,2025-07-31,yahoo,actual,unknown,0.69,0.64,8.43
KHC,2025-10-29,2025-10-30,yahoo,actual,unknown,0.61,0.58,5.77
KIM,2024-02-08,2024-02-09,yahoo,actual,unknown,0.17,0.17,5.02
KIM,2024-05-02,2024-05-03,yahoo,actual,unknown,0.06,0.18,-68.78
KIM,2024-08-01,2024-08-02,yahoo,actual,unknown,0.17,0.16,1.58
KIM,2024-10-31,2024-11-01,yahoo,actual,unknown,0.19,0.17,14.74
KIM,2025-02-07,2025-02-10,yahoo,actual,unknown,0.23,0.19,18.89
KIM,2025-05-01,2025-05-02,yahoo,actual,unknown,0.18,0.18,5.1
KIM,2025-07-31,2025-08-01,yahoo,actual,unknown,0.23,0.17,39.01
KIM,2025-10-30,2025-10-31,yahoo,actual,unknown,0.19,0.19,-2.59
KKR,2024-02-06,2024-02-07,yahoo,actual,unknown,1.0,0.91,9.5
KKR,2024-05-01,2024-05-02,yahoo,actual,unknown,0.97,0.95,1.79
KKR,2024-07-31,2024-08-01,yahoo,actual,unknown,1.09,1.06,2.38
KKR,2024-10-24,2024-10-25,yahoo,actual,unknown,1.38,1.2,15.41
KKR,2025-02-04,2025-02-05,yahoo,actual,unknown,1.32,1.28,3.52
KKR,2025-05-01,2025-05-02,yahoo,actual,unknown,1.15,1.13,1.66
KKR,2025-07-31,2025-08-01,yahoo,actual,unknown,1.18,1.14,3.63
KKR,2025-11-07,2025-11-10,yahoo,actual,unknown,1.41,1.3,8.64
KLAC,2024-01-25,2024-01-26,yahoo,actual,unknown,6.16,5.88,4.74
KLAC,2024-04-25,2024-04-26,yahoo,actual,unknown,4.43,4.38,1.11
KLAC,2024-07-24,2024-07-25,yahoo,actual,unknown,6.18,5.73,7.77
KLAC,2024-10-30,2024-10-31,yahoo,actual,unknown,7.01,6.78,3.46
KLAC,2025-01-30,2025-01-31,yahoo,actual,unknown,8.2,7.76,5.73
KLAC,2025-04-30,2025-05-01,yahoo,actual,unknown,8.41,8.08,4.03
KLAC,2025-07-31,2025-08-01,yahoo,actual,unknown,9.38,8.55,9.67
KLAC,2025-10-29,2025-10-30,yahoo,actual,unknown,8.81,8.62,2.24
KMB,2024-01-24,2024-01-25,yahoo,actual,unknown,1.51,1.54,-2.13
KMB,2024-04-23,2024-04-24,yahoo,actual,unknown,2.01,1.64,22.46
KMB,2024-07-23,2024-07-24,yahoo,actual,unknown,1.96,1.71,14.61
KMB,2024-10-22,2024-10-23,yahoo,actual,unknown,1.83,1.71,7.22
KMB,2025-01-28,2025-01-29,yahoo,actual,unknown,1.34,1.61,-16.9
KMB,2025-04-22,2025-04-23,yahoo,actual,unknown,1.93,1.89,2.04
KMB,2025-08-01,2025-08-04,yahoo,actual,unknown,1.63,1.66,-1.54
KMB,2025-10-30,2025-10-31,yahoo,actual,unknown,1.82,1.75,3.93
KMI,2024-01-17,2024-01-18,yahoo,actual,unknown,0.28,0.29,-4.72
KMI,2024-04-17,2024-04-18,yahoo,actual,unknown,0.34,0.34,0.77
KMI,2024-07-17,2024-07-18,yahoo,actual,unknown,0.25,0.25,-0.86
KMI,2024-10-16,2024-10-17,yahoo,actual,unknown,0.25,0.26,-5.33
KMI,2025-01-22,2025-01-23,yahoo,actual,unknown,0.32,0.33,-2.69
KMI,2025-04-16,2025-04-17,yahoo,actual,unknown,0.32,0.35,-9.17
KMI,2025-07-16,2025-07-17,yahoo,actual,unknown,0.28,0.28,0.81
KMI,2025-10-22,2025-10-23,yahoo,actual,unknown,0.29,0.3,-2.84
KMX,2024-04-11,2024-04-12,yahoo,actual,unknown,0.32,0.45,-29.43
KMX,2024-06-21,2024-06-24,yahoo,actual,unknown,0.97,0.95,2.08
KMX,2024-09-26,2024-09-27,yahoo,actual,unknown,0.85,0.86,-1.45
KMX,2024-12-19,2024-12-20,yahoo,actual,unknown,0.81,0.6,34.65
KMX,2025-04-10,2025-04-11,yahoo,actual,unknown,0.58,0.66,-11.76
KMX,2025-06-20,2025-06-23,yahoo,actual,unknown,1.38,1.17,18.29
KMX,2025-09-25,2025-09-26,yahoo,actual,unknown,0.64,1.04,-38.6
KMX,2025-12-18,2025-12-19,yahoo,actual,unknown,0.51,0.31,65.99
KNSL,2024-02-15,2024-02-16,yahoo,actual,unknown,3.87,3.39,14.0
KNSL,2024-04-25,2024-04-26,yahoo,actual,unknown,3.5,3.36,4.13
KNSL,2024-07-25,2024-07-26,yahoo,actual,unknown,3.75,3.55,5.72
KNSL,2024-10-24,2024-10-25,yahoo,actual,unknown,4.2,3.64,15.2
KNSL,2025-02-13,2025-02-14,yahoo,actual,unknown,4.62,4.32,6.9
KNSL,2025-04-24,2025-04-25,yahoo,actual,unknown,3.71,3.26,13.64
KNSL,2025-07-24,2025-07-25,yahoo,actual,unknown,4.78,4.42,8.07
KNSL,2025-10-23,2025-10-24,yahoo,actual,unknown,6.09,4.88,24.69
KNX,2024-01-24,2024-01-25,yahoo,actual,unknown,0.09,0.44,-79.32
KNX,2024-04-24,2024-04-25,yahoo,actual,unknown,0.12,0.19,-37.02
KNX,2024-07-24,2024-07-25,yahoo,actual,unknown,0.24,0.27,-12.53
KNX,2024-10-23,2024-10-24,yahoo,actual,unknown,0.19,0.3,-36.27
KNX,2025-01-22,2025-01-23,yahoo,actual,unknown,0.36,0.33,10.06
KNX,2025-04-23,2025-04-24,yahoo,actual,unknown,0.28,0.24,18.67
KNX,2025-07-23,2025-07-24,yahoo,actual,unknown,0.35,0.33,5.13
KNX,2025-10-22,2025-10-23,yahoo,actual,unknown,0.32,0.37,-13.15
KO,2024-02-13,2024-02-14,yahoo,actual,unknown,0.49,0.49,0.33
KO,2024-04-30,2024-05-01,yahoo,actual,unknown,0.72,0.7,3.4
KO,2024-07-23,2024-07-24,yahoo,actual,unknown,0.84,0.81,4.26
KO,2024-10-23,2024-10-24,yahoo,actual,unknown,0.77,0.75,3.18
KO,2025-02-11,2025-02-12,yahoo,actual,unknown,0.51,0.52,-1.1
KO,2025-04-29,2025-04-30,yahoo,actual,unknown,0.73,0.72,1.95
KO,2025-07-22,2025-07-23,yahoo,actual,unknown,0.87,0.84,3.93
KO,2025-10-21,2025-10-22,yahoo,actual,unknown,0.82,0.78,5.32
KR,2024-03-07,2024-03-08,yahoo,actual,unknown,1.34,1.13,18.3
KR,2024-06-20,2024-06-21,yahoo,actual,unknown,1.43,1.37,4.74
KR,2024-09-12,2024-09-13,yahoo,actual,unknown,0.93,0.91,1.69
KR,2024-12-05,2024-12-06,yahoo,actual,unknown,0.84,0.97,-13.22
KR,2025-03-06,2025-03-07,yahoo,actual,unknown,1.14,1.11,2.48
KR,2025-06-20,2025-06-23,yahoo,actual,unknown,1.49,1.46,2.23
KR,2025-09-11,2025-09-12,yahoo,actual,unknown,1.04,1.0,4.25
KR,2025-12-04,2025-12-05,yahoo,actual,unknown,1.05,1.03,1.69
KRC,2024-02-05,2024-02-06,yahoo,actual,unknown,0.4,0.38,4.49
KRC,2024-05-02,2024-05-03,yahoo,actual,unknown,0.42,0.41,2.41
KRC,2024-07-31,2024-08-01,yahoo,actual,unknown,0.41,0.4,2.15
KRC,2024-10-28,2024-10-29,yahoo,actual,unknown,0.44,0.35,24.74
KRC,2025-02-10,2025-02-11,yahoo,actual,unknown,0.5,0.29,73.27
KRC,2025-05-05,2025-05-06,yahoo,actual,unknown,0.33,0.29,13.08
KRC,2025-07-28,2025-07-29,yahoo,actual,unknown,0.44,0.31,40.12
KRC,2025-10-27,2025-10-28,yahoo,actual,unknown,0.38,0.28,36.04
KRMN,2025-05-13,2025-05-14,yahoo,actual,unknown,0.05,0.02,199.94
KRMN,2025-08-07,2025-08-08,yahoo,actual,unknown,0.1,0.07,42.86
KRMN,2025-11-06,2025-11-07,yahoo,actual,unknown,0.1,0.11,-10.45
KVUE,2024-02-08,2024-02-09,yahoo,actual,unknown,0.31,0.28,9.85
KVUE,2024-05-07,2024-05-08,yahoo,actual,unknown,0.28,0.25,10.35
KVUE,2024-08-06,2024-08-07,yahoo,actual,unknown,0.32,0.28,15.65
KVUE,2024-11-07,2024-11-08,yahoo,actual,unknown,0.28,0.27,2.98
KVUE,2025-02-06,2025-02-07,yahoo,actual,unknown,0.15,0.2,-24.71
KVUE,2025-05-08,2025-05-09,yahoo,actual,unknown,0.24,0.23,5.42
KVUE,2025-08-07,2025-08-08,yahoo,actual,unknown,0.22,0.24,-8.31
KVUE,2025-11-03,2025-11-04,yahoo,actual,unknown,0.21,0.22,-4.62
LAD,2024-02-14,2024-02-15,yahoo,actual,unknown,8.24,8.22,0.21
LAD,2024-04-24,2024-04-25,yahoo,actual,unknown,6.11,7.88,-22.46
LAD,2024-08-01,2024-08-02,yahoo,actual,unknown,7.87,7.04,11.8
LAD,2024-10-23,2024-10-24,yahoo,actual,unknown,8.21,7.6,8.06
LAD,2025-02-12,2025-02-13,yahoo,actual,unknown,8.12,7.26,11.79
LAD,2025-04-23,2025-04-24,yahoo,actual,unknown,7.66,7.87,-2.7
LAD,2025-07-29,2025-07-30,yahoo,actual,unknown,10.24,9.81,4.37
LAD,2025-10-22,2025-10-23,yahoo,actual,unknown,9.5,8.61,10.39
LAMR,2024-02-22,2024-02-23,yahoo,actual,unknown,1.43,1.32,8.22
LAMR,2024-05-02,2024-05-03,yahoo,actual,unknown,0.76,0.79,-4.39
LAMR,2024-08-08,2024-08-09,yahoo,actual,unknown,1.33,1.37,-2.86
LAMR,2024-11-08,2024-11-11,yahoo,actual,unknown,1.41,1.42,-0.33
LAMR,2025-02-20,2025-02-21,yahoo,actual,unknown,-0.02,1.44,-101.26
LAMR,2025-05-08,2025-05-09,yahoo,actual,unknown,0.73,1.25,-41.29
LAMR,2025-08-08,2025-08-11,yahoo,actual,unknown,1.48,1.48,-0.52
LAMR,2025-11-06,2025-11-07,yahoo,actual,unknown,1.4,1.48,-5.5
LAZ,2024-02-01,2024-02-02,yahoo,actual,unknown,0.66,0.36,85.15
LAZ,2024-04-25,2024-04-26,yahoo,actual,unknown,0.66,0.55,19.22
LAZ,2024-07-25,2024-07-26,yahoo,actual,unknown,0.52,0.35,49.62
LAZ,2024-10-31,2024-11-01,yahoo,actual,unknown,0.38,0.39,-2.52
LAZ,2025-01-30,2025-01-31,yahoo,actual,unknown,0.78,0.52,49.25
LAZ,2025-04-25,2025-04-28,yahoo,actual,unknown,0.56,0.23,142.8
LAZ,2025-07-24,2025-07-25,yahoo,actual,unknown,0.52,0.4,30.55
LAZ,2025-10-23,2025-10-24,yahoo,actual,unknown,0.65,0.42,54.76
LBRDK,2024-02-16,2024-02-19,yahoo,actual,unknown,1.39,2.19,-36.41
LBRDK,2024-05-08,2024-05-09,yahoo,actual,unknown,1.69,1.54,9.74
LBRDK,2024-08-08,2024-08-09,yahoo,actual,unknown,1.36,1.55,-12.32
LBRDK,2024-11-07,2024-11-08,yahoo,actual,unknown,0.99,1.74,-43.19
LBRDK,2025-02-27,2025-02-28,yahoo,actual,unknown,2.04,1.41,44.28
LDOS,2024-02-13,2024-02-14,yahoo,actual,unknown,1.99,1.75,13.96
LDOS,2024-04-30,2024-05-01,yahoo,actual,unknown,2.29,1.7,34.97
LDOS,2024-07-30,2024-07-31,yahoo,actual,unknown,2.37,2.04,15.93
LDOS,2024-10-29,2024-10-30,yahoo,actual,unknown,2.93,2.02,45.29
LDOS,2025-02-11,2025-02-12,yahoo,actual,unknown,2.37,2.27,4.45
LDOS,2025-05-06,2025-05-07,yahoo,actual,unknown,2.97,2.5,18.73
LDOS,2025-08-05,2025-08-06,yahoo,actual,unknown,3.21,2.66,20.83
